lon,lat,age (Ma),label,source
142.232115,27.075577,61.0,negative,"ISHIZUKA O., TAYLOR R. N., UMINO S., KANAYAMA K.:    GEOCHEMICAL EVOLUTION OF ARC AND SLAB FOLLOWING SUBDUCTION INITIATION: A RECORD FROM THE BONIN ISLANDS, JAPAN  J. PETROL. 61 (EGAA050)  [2020]    doi: 10.1093/petrology/egaa050"
142.232115,27.075577,56.0,negative,"ISHIZUKA O., TAYLOR R. N., UMINO S., KANAYAMA K.:    GEOCHEMICAL EVOLUTION OF ARC AND SLAB FOLLOWING SUBDUCTION INITIATION: A RECORD FROM THE BONIN ISLANDS, JAPAN  J. PETROL. 61 (EGAA050)  [2020]    doi: 10.1093/petrology/egaa050"
142.232115,27.075577,51.0,negative,"ISHIZUKA O., TAYLOR R. N., UMINO S., KANAYAMA K.:    GEOCHEMICAL EVOLUTION OF ARC AND SLAB FOLLOWING SUBDUCTION INITIATION: A RECORD FROM THE BONIN ISLANDS, JAPAN  J. PETROL. 61 (EGAA050)  [2020]    doi: 10.1093/petrology/egaa050"
142.232115,27.075577,46.0,negative,"ISHIZUKA O., TAYLOR R. N., UMINO S., KANAYAMA K.:    GEOCHEMICAL EVOLUTION OF ARC AND SLAB FOLLOWING SUBDUCTION INITIATION: A RECORD FROM THE BONIN ISLANDS, JAPAN  J. PETROL. 61 (EGAA050)  [2020]    doi: 10.1093/petrology/egaa050"
142.232115,27.075577,41.0,negative,"ISHIZUKA O., TAYLOR R. N., UMINO S., KANAYAMA K.:    GEOCHEMICAL EVOLUTION OF ARC AND SLAB FOLLOWING SUBDUCTION INITIATION: A RECORD FROM THE BONIN ISLANDS, JAPAN  J. PETROL. 61 (EGAA050)  [2020]    doi: 10.1093/petrology/egaa050"
142.232115,27.075577,36.0,negative,"ISHIZUKA O., TAYLOR R. N., UMINO S., KANAYAMA K.:    GEOCHEMICAL EVOLUTION OF ARC AND SLAB FOLLOWING SUBDUCTION INITIATION: A RECORD FROM THE BONIN ISLANDS, JAPAN  J. PETROL. 61 (EGAA050)  [2020]    doi: 10.1093/petrology/egaa050"
142.232115,27.075577,31.0,negative,"ISHIZUKA O., TAYLOR R. N., UMINO S., KANAYAMA K.:    GEOCHEMICAL EVOLUTION OF ARC AND SLAB FOLLOWING SUBDUCTION INITIATION: A RECORD FROM THE BONIN ISLANDS, JAPAN  J. PETROL. 61 (EGAA050)  [2020]    doi: 10.1093/petrology/egaa050"
142.232115,27.075577,26.0,negative,"ISHIZUKA O., TAYLOR R. N., UMINO S., KANAYAMA K.:    GEOCHEMICAL EVOLUTION OF ARC AND SLAB FOLLOWING SUBDUCTION INITIATION: A RECORD FROM THE BONIN ISLANDS, JAPAN  J. PETROL. 61 (EGAA050)  [2020]    doi: 10.1093/petrology/egaa050"
142.232115,27.075577,21.0,negative,"ISHIZUKA O., TAYLOR R. N., UMINO S., KANAYAMA K.:    GEOCHEMICAL EVOLUTION OF ARC AND SLAB FOLLOWING SUBDUCTION INITIATION: A RECORD FROM THE BONIN ISLANDS, JAPAN  J. PETROL. 61 (EGAA050)  [2020]    doi: 10.1093/petrology/egaa050"
142.232115,27.075577,66.0,negative,"ISHIZUKA O., TAYLOR R. N., UMINO S., KANAYAMA K.:    GEOCHEMICAL EVOLUTION OF ARC AND SLAB FOLLOWING SUBDUCTION INITIATION: A RECORD FROM THE BONIN ISLANDS, JAPAN  J. PETROL. 61 (EGAA050)  [2020]    doi: 10.1093/petrology/egaa050"
142.232115,27.075577,61.0,negative,"ISHIZUKA O., TAYLOR R. N., UMINO S., KANAYAMA K.:    GEOCHEMICAL EVOLUTION OF ARC AND SLAB FOLLOWING SUBDUCTION INITIATION: A RECORD FROM THE BONIN ISLANDS, JAPAN  J. PETROL. 61 (EGAA050)  [2020]    doi: 10.1093/petrology/egaa050"
142.232115,27.075577,56.0,negative,"ISHIZUKA O., TAYLOR R. N., UMINO S., KANAYAMA K.:    GEOCHEMICAL EVOLUTION OF ARC AND SLAB FOLLOWING SUBDUCTION INITIATION: A RECORD FROM THE BONIN ISLANDS, JAPAN  J. PETROL. 61 (EGAA050)  [2020]    doi: 10.1093/petrology/egaa050"
142.232115,27.075577,51.0,negative,"ISHIZUKA O., TAYLOR R. N., UMINO S., KANAYAMA K.:    GEOCHEMICAL EVOLUTION OF ARC AND SLAB FOLLOWING SUBDUCTION INITIATION: A RECORD FROM THE BONIN ISLANDS, JAPAN  J. PETROL. 61 (EGAA050)  [2020]    doi: 10.1093/petrology/egaa050"
142.232115,27.075577,46.0,negative,"ISHIZUKA O., TAYLOR R. N., UMINO S., KANAYAMA K.:    GEOCHEMICAL EVOLUTION OF ARC AND SLAB FOLLOWING SUBDUCTION INITIATION: A RECORD FROM THE BONIN ISLANDS, JAPAN  J. PETROL. 61 (EGAA050)  [2020]    doi: 10.1093/petrology/egaa050"
142.232115,27.075577,41.0,negative,"ISHIZUKA O., TAYLOR R. N., UMINO S., KANAYAMA K.:    GEOCHEMICAL EVOLUTION OF ARC AND SLAB FOLLOWING SUBDUCTION INITIATION: A RECORD FROM THE BONIN ISLANDS, JAPAN  J. PETROL. 61 (EGAA050)  [2020]    doi: 10.1093/petrology/egaa050"
142.232115,27.075577,36.0,negative,"ISHIZUKA O., TAYLOR R. N., UMINO S., KANAYAMA K.:    GEOCHEMICAL EVOLUTION OF ARC AND SLAB FOLLOWING SUBDUCTION INITIATION: A RECORD FROM THE BONIN ISLANDS, JAPAN  J. PETROL. 61 (EGAA050)  [2020]    doi: 10.1093/petrology/egaa050"
142.232115,27.075577,31.0,negative,"ISHIZUKA O., TAYLOR R. N., UMINO S., KANAYAMA K.:    GEOCHEMICAL EVOLUTION OF ARC AND SLAB FOLLOWING SUBDUCTION INITIATION: A RECORD FROM THE BONIN ISLANDS, JAPAN  J. PETROL. 61 (EGAA050)  [2020]    doi: 10.1093/petrology/egaa050"
142.232115,27.075577,26.0,negative,"ISHIZUKA O., TAYLOR R. N., UMINO S., KANAYAMA K.:    GEOCHEMICAL EVOLUTION OF ARC AND SLAB FOLLOWING SUBDUCTION INITIATION: A RECORD FROM THE BONIN ISLANDS, JAPAN  J. PETROL. 61 (EGAA050)  [2020]    doi: 10.1093/petrology/egaa050"
142.232115,27.075577,21.0,negative,"ISHIZUKA O., TAYLOR R. N., UMINO S., KANAYAMA K.:    GEOCHEMICAL EVOLUTION OF ARC AND SLAB FOLLOWING SUBDUCTION INITIATION: A RECORD FROM THE BONIN ISLANDS, JAPAN  J. PETROL. 61 (EGAA050)  [2020]    doi: 10.1093/petrology/egaa050"
142.181132,27.150725,66.0,negative,"ISHIZUKA O., TAYLOR R. N., UMINO S., KANAYAMA K.:    GEOCHEMICAL EVOLUTION OF ARC AND SLAB FOLLOWING SUBDUCTION INITIATION: A RECORD FROM THE BONIN ISLANDS, JAPAN  J. PETROL. 61 (EGAA050)  [2020]    doi: 10.1093/petrology/egaa050"
142.181132,27.150725,61.0,negative,"ISHIZUKA O., TAYLOR R. N., UMINO S., KANAYAMA K.:    GEOCHEMICAL EVOLUTION OF ARC AND SLAB FOLLOWING SUBDUCTION INITIATION: A RECORD FROM THE BONIN ISLANDS, JAPAN  J. PETROL. 61 (EGAA050)  [2020]    doi: 10.1093/petrology/egaa050"
142.181132,27.150725,56.0,negative,"ISHIZUKA O., TAYLOR R. N., UMINO S., KANAYAMA K.:    GEOCHEMICAL EVOLUTION OF ARC AND SLAB FOLLOWING SUBDUCTION INITIATION: A RECORD FROM THE BONIN ISLANDS, JAPAN  J. PETROL. 61 (EGAA050)  [2020]    doi: 10.1093/petrology/egaa050"
142.181132,27.150725,51.0,negative,"ISHIZUKA O., TAYLOR R. N., UMINO S., KANAYAMA K.:    GEOCHEMICAL EVOLUTION OF ARC AND SLAB FOLLOWING SUBDUCTION INITIATION: A RECORD FROM THE BONIN ISLANDS, JAPAN  J. PETROL. 61 (EGAA050)  [2020]    doi: 10.1093/petrology/egaa050"
142.181132,27.150725,46.0,negative,"ISHIZUKA O., TAYLOR R. N., UMINO S., KANAYAMA K.:    GEOCHEMICAL EVOLUTION OF ARC AND SLAB FOLLOWING SUBDUCTION INITIATION: A RECORD FROM THE BONIN ISLANDS, JAPAN  J. PETROL. 61 (EGAA050)  [2020]    doi: 10.1093/petrology/egaa050"
142.181132,27.150725,41.0,negative,"ISHIZUKA O., TAYLOR R. N., UMINO S., KANAYAMA K.:    GEOCHEMICAL EVOLUTION OF ARC AND SLAB FOLLOWING SUBDUCTION INITIATION: A RECORD FROM THE BONIN ISLANDS, JAPAN  J. PETROL. 61 (EGAA050)  [2020]    doi: 10.1093/petrology/egaa050"
142.181132,27.150725,36.0,negative,"ISHIZUKA O., TAYLOR R. N., UMINO S., KANAYAMA K.:    GEOCHEMICAL EVOLUTION OF ARC AND SLAB FOLLOWING SUBDUCTION INITIATION: A RECORD FROM THE BONIN ISLANDS, JAPAN  J. PETROL. 61 (EGAA050)  [2020]    doi: 10.1093/petrology/egaa050"
142.181132,27.150725,31.0,negative,"ISHIZUKA O., TAYLOR R. N., UMINO S., KANAYAMA K.:    GEOCHEMICAL EVOLUTION OF ARC AND SLAB FOLLOWING SUBDUCTION INITIATION: A RECORD FROM THE BONIN ISLANDS, JAPAN  J. PETROL. 61 (EGAA050)  [2020]    doi: 10.1093/petrology/egaa050"
142.181132,27.150725,26.0,negative,"ISHIZUKA O., TAYLOR R. N., UMINO S., KANAYAMA K.:    GEOCHEMICAL EVOLUTION OF ARC AND SLAB FOLLOWING SUBDUCTION INITIATION: A RECORD FROM THE BONIN ISLANDS, JAPAN  J. PETROL. 61 (EGAA050)  [2020]    doi: 10.1093/petrology/egaa050"
142.181132,27.150725,21.0,negative,"ISHIZUKA O., TAYLOR R. N., UMINO S., KANAYAMA K.:    GEOCHEMICAL EVOLUTION OF ARC AND SLAB FOLLOWING SUBDUCTION INITIATION: A RECORD FROM THE BONIN ISLANDS, JAPAN  J. PETROL. 61 (EGAA050)  [2020]    doi: 10.1093/petrology/egaa050"
142.195,27.1838888888889,66.0,negative,"ISHIZUKA O., TAYLOR R. N., UMINO S., KANAYAMA K.:    GEOCHEMICAL EVOLUTION OF ARC AND SLAB FOLLOWING SUBDUCTION INITIATION: A RECORD FROM THE BONIN ISLANDS, JAPAN  J. PETROL. 61 (EGAA050)  [2020]    doi: 10.1093/petrology/egaa050"
142.195,27.1838888888889,61.0,negative,"ISHIZUKA O., TAYLOR R. N., UMINO S., KANAYAMA K.:    GEOCHEMICAL EVOLUTION OF ARC AND SLAB FOLLOWING SUBDUCTION INITIATION: A RECORD FROM THE BONIN ISLANDS, JAPAN  J. PETROL. 61 (EGAA050)  [2020]    doi: 10.1093/petrology/egaa050"
142.195,27.1838888888889,56.0,negative,"ISHIZUKA O., TAYLOR R. N., UMINO S., KANAYAMA K.:    GEOCHEMICAL EVOLUTION OF ARC AND SLAB FOLLOWING SUBDUCTION INITIATION: A RECORD FROM THE BONIN ISLANDS, JAPAN  J. PETROL. 61 (EGAA050)  [2020]    doi: 10.1093/petrology/egaa050"
142.195,27.1838888888889,51.0,negative,"ISHIZUKA O., TAYLOR R. N., UMINO S., KANAYAMA K.:    GEOCHEMICAL EVOLUTION OF ARC AND SLAB FOLLOWING SUBDUCTION INITIATION: A RECORD FROM THE BONIN ISLANDS, JAPAN  J. PETROL. 61 (EGAA050)  [2020]    doi: 10.1093/petrology/egaa050"
142.195,27.1838888888889,46.0,negative,"ISHIZUKA O., TAYLOR R. N., UMINO S., KANAYAMA K.:    GEOCHEMICAL EVOLUTION OF ARC AND SLAB FOLLOWING SUBDUCTION INITIATION: A RECORD FROM THE BONIN ISLANDS, JAPAN  J. PETROL. 61 (EGAA050)  [2020]    doi: 10.1093/petrology/egaa050"
142.195,27.1838888888889,41.0,negative,"ISHIZUKA O., TAYLOR R. N., UMINO S., KANAYAMA K.:    GEOCHEMICAL EVOLUTION OF ARC AND SLAB FOLLOWING SUBDUCTION INITIATION: A RECORD FROM THE BONIN ISLANDS, JAPAN  J. PETROL. 61 (EGAA050)  [2020]    doi: 10.1093/petrology/egaa050"
142.195,27.1838888888889,36.0,negative,"ISHIZUKA O., TAYLOR R. N., UMINO S., KANAYAMA K.:    GEOCHEMICAL EVOLUTION OF ARC AND SLAB FOLLOWING SUBDUCTION INITIATION: A RECORD FROM THE BONIN ISLANDS, JAPAN  J. PETROL. 61 (EGAA050)  [2020]    doi: 10.1093/petrology/egaa050"
142.195,27.1838888888889,31.0,negative,"ISHIZUKA O., TAYLOR R. N., UMINO S., KANAYAMA K.:    GEOCHEMICAL EVOLUTION OF ARC AND SLAB FOLLOWING SUBDUCTION INITIATION: A RECORD FROM THE BONIN ISLANDS, JAPAN  J. PETROL. 61 (EGAA050)  [2020]    doi: 10.1093/petrology/egaa050"
142.195,27.1838888888889,26.0,negative,"ISHIZUKA O., TAYLOR R. N., UMINO S., KANAYAMA K.:    GEOCHEMICAL EVOLUTION OF ARC AND SLAB FOLLOWING SUBDUCTION INITIATION: A RECORD FROM THE BONIN ISLANDS, JAPAN  J. PETROL. 61 (EGAA050)  [2020]    doi: 10.1093/petrology/egaa050"
142.195,27.1838888888889,21.0,negative,"ISHIZUKA O., TAYLOR R. N., UMINO S., KANAYAMA K.:    GEOCHEMICAL EVOLUTION OF ARC AND SLAB FOLLOWING SUBDUCTION INITIATION: A RECORD FROM THE BONIN ISLANDS, JAPAN  J. PETROL. 61 (EGAA050)  [2020]    doi: 10.1093/petrology/egaa050"
142.182488888889,27.14675,66.0,negative,"ISHIZUKA O., TAYLOR R. N., UMINO S., KANAYAMA K.:    GEOCHEMICAL EVOLUTION OF ARC AND SLAB FOLLOWING SUBDUCTION INITIATION: A RECORD FROM THE BONIN ISLANDS, JAPAN  J. PETROL. 61 (EGAA050)  [2020]    doi: 10.1093/petrology/egaa050"
142.182488888889,27.14675,61.0,negative,"ISHIZUKA O., TAYLOR R. N., UMINO S., KANAYAMA K.:    GEOCHEMICAL EVOLUTION OF ARC AND SLAB FOLLOWING SUBDUCTION INITIATION: A RECORD FROM THE BONIN ISLANDS, JAPAN  J. PETROL. 61 (EGAA050)  [2020]    doi: 10.1093/petrology/egaa050"
142.182488888889,27.14675,56.0,negative,"ISHIZUKA O., TAYLOR R. N., UMINO S., KANAYAMA K.:    GEOCHEMICAL EVOLUTION OF ARC AND SLAB FOLLOWING SUBDUCTION INITIATION: A RECORD FROM THE BONIN ISLANDS, JAPAN  J. PETROL. 61 (EGAA050)  [2020]    doi: 10.1093/petrology/egaa050"
142.182488888889,27.14675,51.0,negative,"ISHIZUKA O., TAYLOR R. N., UMINO S., KANAYAMA K.:    GEOCHEMICAL EVOLUTION OF ARC AND SLAB FOLLOWING SUBDUCTION INITIATION: A RECORD FROM THE BONIN ISLANDS, JAPAN  J. PETROL. 61 (EGAA050)  [2020]    doi: 10.1093/petrology/egaa050"
142.182488888889,27.14675,46.0,negative,"ISHIZUKA O., TAYLOR R. N., UMINO S., KANAYAMA K.:    GEOCHEMICAL EVOLUTION OF ARC AND SLAB FOLLOWING SUBDUCTION INITIATION: A RECORD FROM THE BONIN ISLANDS, JAPAN  J. PETROL. 61 (EGAA050)  [2020]    doi: 10.1093/petrology/egaa050"
142.182488888889,27.14675,41.0,negative,"ISHIZUKA O., TAYLOR R. N., UMINO S., KANAYAMA K.:    GEOCHEMICAL EVOLUTION OF ARC AND SLAB FOLLOWING SUBDUCTION INITIATION: A RECORD FROM THE BONIN ISLANDS, JAPAN  J. PETROL. 61 (EGAA050)  [2020]    doi: 10.1093/petrology/egaa050"
142.182488888889,27.14675,36.0,negative,"ISHIZUKA O., TAYLOR R. N., UMINO S., KANAYAMA K.:    GEOCHEMICAL EVOLUTION OF ARC AND SLAB FOLLOWING SUBDUCTION INITIATION: A RECORD FROM THE BONIN ISLANDS, JAPAN  J. PETROL. 61 (EGAA050)  [2020]    doi: 10.1093/petrology/egaa050"
142.182488888889,27.14675,31.0,negative,"ISHIZUKA O., TAYLOR R. N., UMINO S., KANAYAMA K.:    GEOCHEMICAL EVOLUTION OF ARC AND SLAB FOLLOWING SUBDUCTION INITIATION: A RECORD FROM THE BONIN ISLANDS, JAPAN  J. PETROL. 61 (EGAA050)  [2020]    doi: 10.1093/petrology/egaa050"
142.182488888889,27.14675,26.0,negative,"ISHIZUKA O., TAYLOR R. N., UMINO S., KANAYAMA K.:    GEOCHEMICAL EVOLUTION OF ARC AND SLAB FOLLOWING SUBDUCTION INITIATION: A RECORD FROM THE BONIN ISLANDS, JAPAN  J. PETROL. 61 (EGAA050)  [2020]    doi: 10.1093/petrology/egaa050"
142.182488888889,27.14675,21.0,negative,"ISHIZUKA O., TAYLOR R. N., UMINO S., KANAYAMA K.:    GEOCHEMICAL EVOLUTION OF ARC AND SLAB FOLLOWING SUBDUCTION INITIATION: A RECORD FROM THE BONIN ISLANDS, JAPAN  J. PETROL. 61 (EGAA050)  [2020]    doi: 10.1093/petrology/egaa050"
142.182488888889,27.14675,66.0,negative,"ISHIZUKA O., TAYLOR R. N., UMINO S., KANAYAMA K.:    GEOCHEMICAL EVOLUTION OF ARC AND SLAB FOLLOWING SUBDUCTION INITIATION: A RECORD FROM THE BONIN ISLANDS, JAPAN  J. PETROL. 61 (EGAA050)  [2020]    doi: 10.1093/petrology/egaa050"
142.182488888889,27.14675,61.0,negative,"ISHIZUKA O., TAYLOR R. N., UMINO S., KANAYAMA K.:    GEOCHEMICAL EVOLUTION OF ARC AND SLAB FOLLOWING SUBDUCTION INITIATION: A RECORD FROM THE BONIN ISLANDS, JAPAN  J. PETROL. 61 (EGAA050)  [2020]    doi: 10.1093/petrology/egaa050"
142.182488888889,27.14675,56.0,negative,"ISHIZUKA O., TAYLOR R. N., UMINO S., KANAYAMA K.:    GEOCHEMICAL EVOLUTION OF ARC AND SLAB FOLLOWING SUBDUCTION INITIATION: A RECORD FROM THE BONIN ISLANDS, JAPAN  J. PETROL. 61 (EGAA050)  [2020]    doi: 10.1093/petrology/egaa050"
142.182488888889,27.14675,51.0,negative,"ISHIZUKA O., TAYLOR R. N., UMINO S., KANAYAMA K.:    GEOCHEMICAL EVOLUTION OF ARC AND SLAB FOLLOWING SUBDUCTION INITIATION: A RECORD FROM THE BONIN ISLANDS, JAPAN  J. PETROL. 61 (EGAA050)  [2020]    doi: 10.1093/petrology/egaa050"
142.182488888889,27.14675,46.0,negative,"ISHIZUKA O., TAYLOR R. N., UMINO S., KANAYAMA K.:    GEOCHEMICAL EVOLUTION OF ARC AND SLAB FOLLOWING SUBDUCTION INITIATION: A RECORD FROM THE BONIN ISLANDS, JAPAN  J. PETROL. 61 (EGAA050)  [2020]    doi: 10.1093/petrology/egaa050"
142.182488888889,27.14675,41.0,negative,"ISHIZUKA O., TAYLOR R. N., UMINO S., KANAYAMA K.:    GEOCHEMICAL EVOLUTION OF ARC AND SLAB FOLLOWING SUBDUCTION INITIATION: A RECORD FROM THE BONIN ISLANDS, JAPAN  J. PETROL. 61 (EGAA050)  [2020]    doi: 10.1093/petrology/egaa050"
142.182488888889,27.14675,36.0,negative,"ISHIZUKA O., TAYLOR R. N., UMINO S., KANAYAMA K.:    GEOCHEMICAL EVOLUTION OF ARC AND SLAB FOLLOWING SUBDUCTION INITIATION: A RECORD FROM THE BONIN ISLANDS, JAPAN  J. PETROL. 61 (EGAA050)  [2020]    doi: 10.1093/petrology/egaa050"
142.182488888889,27.14675,31.0,negative,"ISHIZUKA O., TAYLOR R. N., UMINO S., KANAYAMA K.:    GEOCHEMICAL EVOLUTION OF ARC AND SLAB FOLLOWING SUBDUCTION INITIATION: A RECORD FROM THE BONIN ISLANDS, JAPAN  J. PETROL. 61 (EGAA050)  [2020]    doi: 10.1093/petrology/egaa050"
142.182488888889,27.14675,26.0,negative,"ISHIZUKA O., TAYLOR R. N., UMINO S., KANAYAMA K.:    GEOCHEMICAL EVOLUTION OF ARC AND SLAB FOLLOWING SUBDUCTION INITIATION: A RECORD FROM THE BONIN ISLANDS, JAPAN  J. PETROL. 61 (EGAA050)  [2020]    doi: 10.1093/petrology/egaa050"
142.182488888889,27.14675,21.0,negative,"ISHIZUKA O., TAYLOR R. N., UMINO S., KANAYAMA K.:    GEOCHEMICAL EVOLUTION OF ARC AND SLAB FOLLOWING SUBDUCTION INITIATION: A RECORD FROM THE BONIN ISLANDS, JAPAN  J. PETROL. 61 (EGAA050)  [2020]    doi: 10.1093/petrology/egaa050"
142.182488888889,27.14675,66.0,negative,"ISHIZUKA O., TAYLOR R. N., UMINO S., KANAYAMA K.:    GEOCHEMICAL EVOLUTION OF ARC AND SLAB FOLLOWING SUBDUCTION INITIATION: A RECORD FROM THE BONIN ISLANDS, JAPAN  J. PETROL. 61 (EGAA050)  [2020]    doi: 10.1093/petrology/egaa050"
142.182488888889,27.14675,61.0,negative,"ISHIZUKA O., TAYLOR R. N., UMINO S., KANAYAMA K.:    GEOCHEMICAL EVOLUTION OF ARC AND SLAB FOLLOWING SUBDUCTION INITIATION: A RECORD FROM THE BONIN ISLANDS, JAPAN  J. PETROL. 61 (EGAA050)  [2020]    doi: 10.1093/petrology/egaa050"
142.182488888889,27.14675,56.0,negative,"ISHIZUKA O., TAYLOR R. N., UMINO S., KANAYAMA K.:    GEOCHEMICAL EVOLUTION OF ARC AND SLAB FOLLOWING SUBDUCTION INITIATION: A RECORD FROM THE BONIN ISLANDS, JAPAN  J. PETROL. 61 (EGAA050)  [2020]    doi: 10.1093/petrology/egaa050"
142.182488888889,27.14675,51.0,negative,"ISHIZUKA O., TAYLOR R. N., UMINO S., KANAYAMA K.:    GEOCHEMICAL EVOLUTION OF ARC AND SLAB FOLLOWING SUBDUCTION INITIATION: A RECORD FROM THE BONIN ISLANDS, JAPAN  J. PETROL. 61 (EGAA050)  [2020]    doi: 10.1093/petrology/egaa050"
142.182488888889,27.14675,46.0,negative,"ISHIZUKA O., TAYLOR R. N., UMINO S., KANAYAMA K.:    GEOCHEMICAL EVOLUTION OF ARC AND SLAB FOLLOWING SUBDUCTION INITIATION: A RECORD FROM THE BONIN ISLANDS, JAPAN  J. PETROL. 61 (EGAA050)  [2020]    doi: 10.1093/petrology/egaa050"
142.182488888889,27.14675,41.0,negative,"ISHIZUKA O., TAYLOR R. N., UMINO S., KANAYAMA K.:    GEOCHEMICAL EVOLUTION OF ARC AND SLAB FOLLOWING SUBDUCTION INITIATION: A RECORD FROM THE BONIN ISLANDS, JAPAN  J. PETROL. 61 (EGAA050)  [2020]    doi: 10.1093/petrology/egaa050"
142.182488888889,27.14675,36.0,negative,"ISHIZUKA O., TAYLOR R. N., UMINO S., KANAYAMA K.:    GEOCHEMICAL EVOLUTION OF ARC AND SLAB FOLLOWING SUBDUCTION INITIATION: A RECORD FROM THE BONIN ISLANDS, JAPAN  J. PETROL. 61 (EGAA050)  [2020]    doi: 10.1093/petrology/egaa050"
142.182488888889,27.14675,31.0,negative,"ISHIZUKA O., TAYLOR R. N., UMINO S., KANAYAMA K.:    GEOCHEMICAL EVOLUTION OF ARC AND SLAB FOLLOWING SUBDUCTION INITIATION: A RECORD FROM THE BONIN ISLANDS, JAPAN  J. PETROL. 61 (EGAA050)  [2020]    doi: 10.1093/petrology/egaa050"
142.182488888889,27.14675,26.0,negative,"ISHIZUKA O., TAYLOR R. N., UMINO S., KANAYAMA K.:    GEOCHEMICAL EVOLUTION OF ARC AND SLAB FOLLOWING SUBDUCTION INITIATION: A RECORD FROM THE BONIN ISLANDS, JAPAN  J. PETROL. 61 (EGAA050)  [2020]    doi: 10.1093/petrology/egaa050"
142.182488888889,27.14675,21.0,negative,"ISHIZUKA O., TAYLOR R. N., UMINO S., KANAYAMA K.:    GEOCHEMICAL EVOLUTION OF ARC AND SLAB FOLLOWING SUBDUCTION INITIATION: A RECORD FROM THE BONIN ISLANDS, JAPAN  J. PETROL. 61 (EGAA050)  [2020]    doi: 10.1093/petrology/egaa050"
142.001,27.007,56.0,negative,"ISHIZUKA O., KIMURA J.-I., LI YI-BING, STERN R. J., REAGAN M. K., TAYLOR R. N., OHARA Y., BLOOMER S. H., ISHII T., HARGROVE III U. S., HARAGUCHI S.:    EARLY STAGES IN THE EVOLUTION OF IZU-BONIN ARC VOLCANISM: NEW AGE, CHEMICAL, AND ISOTOPIC CONSTRAINTS  EARTH PLANET. SCI. LETT. 250   [2006] 385-401    GeoReM-id: 2502   doi: 10.1016/j.epsl.2006.08.007"
142.001,27.007,51.0,negative,"ISHIZUKA O., KIMURA J.-I., LI YI-BING, STERN R. J., REAGAN M. K., TAYLOR R. N., OHARA Y., BLOOMER S. H., ISHII T., HARGROVE III U. S., HARAGUCHI S.:    EARLY STAGES IN THE EVOLUTION OF IZU-BONIN ARC VOLCANISM: NEW AGE, CHEMICAL, AND ISOTOPIC CONSTRAINTS  EARTH PLANET. SCI. LETT. 250   [2006] 385-401    GeoReM-id: 2502   doi: 10.1016/j.epsl.2006.08.007"
142.001,27.007,46.0,negative,"ISHIZUKA O., KIMURA J.-I., LI YI-BING, STERN R. J., REAGAN M. K., TAYLOR R. N., OHARA Y., BLOOMER S. H., ISHII T., HARGROVE III U. S., HARAGUCHI S.:    EARLY STAGES IN THE EVOLUTION OF IZU-BONIN ARC VOLCANISM: NEW AGE, CHEMICAL, AND ISOTOPIC CONSTRAINTS  EARTH PLANET. SCI. LETT. 250   [2006] 385-401    GeoReM-id: 2502   doi: 10.1016/j.epsl.2006.08.007"
142.001,27.007,41.0,negative,"ISHIZUKA O., KIMURA J.-I., LI YI-BING, STERN R. J., REAGAN M. K., TAYLOR R. N., OHARA Y., BLOOMER S. H., ISHII T., HARGROVE III U. S., HARAGUCHI S.:    EARLY STAGES IN THE EVOLUTION OF IZU-BONIN ARC VOLCANISM: NEW AGE, CHEMICAL, AND ISOTOPIC CONSTRAINTS  EARTH PLANET. SCI. LETT. 250   [2006] 385-401    GeoReM-id: 2502   doi: 10.1016/j.epsl.2006.08.007"
142.001,27.007,36.0,negative,"ISHIZUKA O., KIMURA J.-I., LI YI-BING, STERN R. J., REAGAN M. K., TAYLOR R. N., OHARA Y., BLOOMER S. H., ISHII T., HARGROVE III U. S., HARAGUCHI S.:    EARLY STAGES IN THE EVOLUTION OF IZU-BONIN ARC VOLCANISM: NEW AGE, CHEMICAL, AND ISOTOPIC CONSTRAINTS  EARTH PLANET. SCI. LETT. 250   [2006] 385-401    GeoReM-id: 2502   doi: 10.1016/j.epsl.2006.08.007"
142.001,27.007,31.0,negative,"ISHIZUKA O., KIMURA J.-I., LI YI-BING, STERN R. J., REAGAN M. K., TAYLOR R. N., OHARA Y., BLOOMER S. H., ISHII T., HARGROVE III U. S., HARAGUCHI S.:    EARLY STAGES IN THE EVOLUTION OF IZU-BONIN ARC VOLCANISM: NEW AGE, CHEMICAL, AND ISOTOPIC CONSTRAINTS  EARTH PLANET. SCI. LETT. 250   [2006] 385-401    GeoReM-id: 2502   doi: 10.1016/j.epsl.2006.08.007"
142.001,27.007,56.0,negative,"ISHIZUKA O., KIMURA J.-I., LI YI-BING, STERN R. J., REAGAN M. K., TAYLOR R. N., OHARA Y., BLOOMER S. H., ISHII T., HARGROVE III U. S., HARAGUCHI S.:    EARLY STAGES IN THE EVOLUTION OF IZU-BONIN ARC VOLCANISM: NEW AGE, CHEMICAL, AND ISOTOPIC CONSTRAINTS  EARTH PLANET. SCI. LETT. 250   [2006] 385-401    GeoReM-id: 2502   doi: 10.1016/j.epsl.2006.08.007"
